senior_citizen,tenure,monthly_charges,total_charges,gender_male,gender_unknown,partner_unknown,partner_yes,dependents_unknown,dependents_yes,contract_month-to-month,contract_one year,contract_two year,contract_unknown,paperless_billing_unknown,paperless_billing_yes,payment_method_credit card (automatic),payment_method_electronic check,payment_method_mailed check,payment_method_unknown,phone_service_unknown,phone_service_yes,multiple_lines_unknown,multiple_lines_yes,internet_service_fiber optic,internet_service_no,internet_service_none,internet_service_unknown,online_security_unknown,online_security_yes,online_backup_unknown,online_backup_yes,device_protection_unknown,device_protection_yes,tech_support_unknown,tech_support_yes,streaming_tv_unknown,streaming_tv_yes,streaming_movies_unknown,streaming_movies_yes,churn_unknown,churn_yes
1,-0.8415959823601544,1.5338462227959007,-0.3352985420966026,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1,-0.02758075135636376,2.3566525495407418,-0.3352985420966026,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True
1,0.5949014841171233,0.021368204119791397,-0.3352985420966026,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0.3076019908216677,-0.020343505499911804,2.200665222536701,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0.7385512307648511,-1.6979541828074507,0.2615132632103058,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
0,-0.07546400023893968,0.14193218671920999,-0.3352985420966026,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False
0,0.16395224417393994,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False
0,0.5949014841171233,-0.020343505499911804,-0.3352985420966026,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
1,-0.6021797379472749,-2.3230584338205458,-0.3352985420966026,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0,-1.6077279644813693,0.38477433176543063,-0.3352985420966026,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True
0,1.0258507240603065,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True
0,-1.4640782178336416,-0.020343505499911804,-0.3352985420966026,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True
1,0.4991349863519714,2.7412002286374633,-0.3352985420966026,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1,-0.7937127334775785,1.6241263614248485,-0.3352985420966026,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1,0.11606899529136401,-0.020343505499911804,-0.23558277551360698,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,-1.12889547565561,-2.3259154002328546,-0.3352985420966026,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False
1,-0.506413240182123,-1.6396720679963577,-0.3352985420966026,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True
0,-0.7937127334775785,-0.020343505499911804,-0.6584362519079762,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,0.9300842262951547,-0.020343505499911804,-0.3352985420966026,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True
0,-1.6556112133639451,-0.020343505499911804,-1.0457883783636515,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True
1,1.313150217355762,-0.020343505499911804,0.9427243425023235,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1,-0.4585299912995471,-0.020343505499911804,-0.3352985420966026,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0,0.3076019908216677,-0.020343505499911804,2.0942983097556302,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False
1,-1.3204284711859138,2.7937684106239393,-0.4557991405485827,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1,-1.176778724538186,0.0036550123634795143,-0.3352985420966026,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,False
1,-1.6556112133639451,2.286942569080415,-0.3352985420966026,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,-1.6077279644813693,-0.020343505499911804,-0.3352985420966026,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True
0,-1.176778724538186,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True
1,-0.2669969957692434,-0.020343505499911804,-0.3352985420966026,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False
0,0.3076019908216677,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False
1,-0.554296489064699,-0.020343505499911804,-0.3352985420966026,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
1,0.3554852397042436,-0.020343505499911804,2.275859173046639,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
0,-0.4585299912995471,-0.9305730044613935,-0.3352985420966026,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0.6906679818822751,-0.020343505499911804,-0.1493921490086554,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
